Date,DataSet,Description,Department,CostCentre,State,UOM,Quantity,Source,NGAFuel,CY
01/01/2032,Budget,LPG - Cylinders,Mining,Projects and Work Orders,QLD,kL,0.46698,"103071, 121352",Liquefied petroleum gas (LPG),2032
01/01/2032,Budget,Petroleum grease,Mining,Projects and Work Orders,QLD,kL,3.7249800000000004,"100004, 101472, 101578, 101580, 101581, 103568, 104142, 122718, 123620, 124987",Petroleum based greases,2032
01/01/2032,Budget,Soda ash,Mining,Projects and Work Orders,QLD,kg,65.73,101492,,2032
01/01/2032,Budget,Diesel - Stationary,Processing,,QLD,kL,43.37484,103206,Diesel oil,2032
01/01/2032,Budget,Gold Recovered oz,Processing,,QLD,oz,15518.0,PhysicalsActual.xlsx,,2032
01/01/2032,Budget,Grid electricity,Processing,Milling,QLD,kWh,21563051.01,CS Energy Invoice,Grid electricity,2032
01/01/2032,Budget,LPG - Bulk liquid,Processing,Gold Room,QLD,kL,82.9161,103570,Liquefied petroleum gas (LPG),2032
01/01/2032,Budget,Milled Tonnes,Processing,,QLD,units,584835.0,PhysicalsActual.xlsx,,2032
01/01/2032,Budget,Gold Produced,Sales,,QLD,units,18770.0,PhysicalsActual.xlsx,,2032
01/01/2032,Budget,Gold Sold,Sales,,QLD,units,18770.0,PhysicalsActual.xlsx,,2032
01/02/2032,Budget,Grid electricity,Administration,Brisbane Office,QLD,kWh,1348.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Crushing - Fixed,QLD,kWh,247440.63,CS Energy Invoice,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Management Services,QLD,kWh,18571.06,CS Energy Invoice,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Nolans South Crusher,QLD,kWh,386715.4,CS Energy Invoice,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Operations Administration,QLD,kWh,31174.41,CS Energy Invoice,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,289.02,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,77.95,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,2168.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,2602.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,7079.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,3148.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,2934.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,426.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,951.56,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,5.04,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,1995.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,1283.66,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,16750.14,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,1630.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,1301.55,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,3187.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,1042.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,5512.79,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,3589.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,3404.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,88620.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Stuart Office,QLD,kWh,3914.23,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Suhrs Creek Rd,QLD,kWh,56406.98,NPINGERS2024/Production Stats,Grid electricity,2032
01/02/2032,Budget,Grid electricity,Administration,Tailings Disposal,QLD,kWh,51115.57,CS Energy Invoice,Grid electricity,2032
01/02/2032,Budget,Acetylene gas,Mining,Projects and Work Orders,QLD,m3,26.65044,"100192, 102260",Gaseous fossil fuels other than those mentioned in the items above,2032
01/02/2032,Budget,BRW Non-Beneficiated Ore - HG,Mining,ROM,QLD,t,816666.67,LOM,,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Blasting,QLD,kL,2.939176344609839,103206,Diesel oil,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Crushing - Fixed,QLD,kL,1.1526782825140014,103206,Diesel oil,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Crushing - Supplemental,QLD,kL,0.00968637212196636,103206,Diesel oil,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Drilling - Production,QLD,kL,118.24618165189808,103206,Diesel oil,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Environment,QLD,kL,0.16010103092783504,103206,Diesel oil,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Exploration and Development,QLD,kL,5.874476288659794,103206,Diesel oil,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Geotechnical,QLD,kL,0.5455289427495534,103206,Diesel oil,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Grade Control,QLD,kL,43.45305027656137,103206,Diesel oil,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Hauling,QLD,kL,1221.2166379416585,103206,Diesel oil,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Light Vehicles,QLD,kL,12.229255670103095,103206,Diesel oil,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Loading,QLD,kL,192.40471813464865,103206,Diesel oil,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Management Services,QLD,kL,5.240229896907218,103206,Diesel oil,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Milling,QLD,kL,3.36117112632234,103206,Diesel oil,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Mobile Equipment,QLD,kL,91.30373182630792,103206,Diesel oil,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Nolans South Crusher,QLD,kL,42.17446421904169,103206,Diesel oil,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Operations Administration,QLD,kL,0.38793711340206194,103206,Diesel oil,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Projects and Work Orders,QLD,kL,0.0,103206,Diesel oil,2032
01/02/2032,Budget,Diesel - Stationary,Mining,Rehandling,QLD,kL,97.48268209622633,103206,Diesel oil,2032
01/02/2032,Budget,Engine oil,Mining,Projects and Work Orders,QLD,kL,19.993260000000003,"102911, 124779","Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2032
01/02/2032,Budget,Gear oil,Mining,Projects and Work Orders,QLD,kL,10.469040000000001,"100330, 100379, 101036, 101605, 101608, 103734, 127921, 128162","Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2032
01/02/2032,Budget,Hydraulic oil,Mining,Projects and Work Orders,QLD,kL,16.1814,"122926, 122929, 124972, 125456, 126696","Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2032
01/02/2032,Budget,LPG - Cylinders,Mining,Projects and Work Orders,QLD,kL,0.32580000000000003,"103071, 121352",Liquefied petroleum gas (LPG),2032
01/02/2032,Budget,Petroleum grease,Mining,Projects and Work Orders,QLD,kL,5.7015,"100004, 101472, 101578, 101580, 101581, 102910, 103568, 104141, 104142, 122449, 123620, 133120, 900351",Petroleum based greases,2032
01/02/2032,Budget,Soda ash,Mining,Projects and Work Orders,QLD,kg,43.82,101492,,2032
01/02/2032,Budget,Diesel - Stationary,Processing,,QLD,kL,44.23278,103206,Diesel oil,2032
01/02/2032,Budget,Gold Recovered oz,Processing,,QLD,oz,12619.0,PhysicalsActual.xlsx,,2032
01/02/2032,Budget,Grid electricity,Processing,Milling,QLD,kWh,20866012.04,CS Energy Invoice,Grid electricity,2032
01/02/2032,Budget,LPG - Bulk liquid,Processing,Gold Room,QLD,kL,225.30156000000002,103570,Liquefied petroleum gas (LPG),2032
01/02/2032,Budget,Milled Tonnes,Processing,,QLD,units,567453.0,PhysicalsActual.xlsx,,2032
01/02/2032,Budget,Gold Produced,Sales,,QLD,units,11814.0,PhysicalsActual.xlsx,,2032
01/02/2032,Budget,Gold Sold,Sales,,QLD,units,11814.0,PhysicalsActual.xlsx,,2032
01/03/2032,Budget,Grid electricity,Administration,Brisbane Office,QLD,kWh,1445.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/03/2032,Budget,Grid electricity,Administration,Crushing - Fixed,QLD,kWh,382973.43,CS Energy Invoice,Grid electricity,2032
01/03/2032,Budget,Grid electricity,Administration,Management Services,QLD,kWh,68669.81,CS Energy Invoice,Grid electricity,2032
01/03/2032,Budget,Grid electricity,Administration,Nolans South Crusher,QLD,kWh,451026.09,CS Energy Invoice,Grid electricity,2032
01/03/2032,Budget,Grid electricity,Administration,Operations Administration,QLD,kWh,16567.51,CS Energy Invoice,Grid electricity,2032
01/03/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,116041.6,NPINGERS2024/Production Stats,Grid electricity,2032
01/03/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,2131.04,NPINGERS2024/Production Stats,Grid electricity,2032
01/03/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,733.63,NPINGERS2024/Production Stats,Grid electricity,2032
01/03/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,111.14,NPINGERS2024/Production Stats,Grid electricity,2032
01/03/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,15238.06,NPINGERS2024/Production Stats,Grid electricity,2032
01/03/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,471.52,NPINGERS2024/Production Stats,Grid electricity,2032
01/03/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,1942.74,NPINGERS2024/Production Stats,Grid electricity,2032
01/03/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,8.33,NPINGERS2024/Production Stats,Grid electricity,2032
01/03/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,6040.69,NPINGERS2024/Production Stats,Grid electricity,2032
01/03/2032,Budget,Grid electricity,Administration,Tailings Disposal,QLD,kWh,28885.93,CS Energy Invoice,Grid electricity,2032
01/03/2032,Budget,Acetylene gas,Mining,Projects and Work Orders,QLD,m3,86.61936000000001,"100192, 102260",Gaseous fossil fuels other than those mentioned in the items above,2032
01/03/2032,Budget,BRW Non-Beneficiated Ore - HG,Mining,ROM,QLD,t,816666.67,LOM,,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Blasting,QLD,kL,1.6023482205257407,103206,Diesel oil,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Crushing - Fixed,QLD,kL,1.732526279628994,103206,Diesel oil,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Crushing - Supplemental,QLD,kL,0.06416763998625896,103206,Diesel oil,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Drilling - Production,QLD,kL,66.88477373492547,103206,Diesel oil,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Environment,QLD,kL,0.08090412698412688,103206,Diesel oil,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Exploration and Development,QLD,kL,5.981848888888889,103206,Diesel oil,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Geotechnical,QLD,kL,1.0823809171763286,103206,Diesel oil,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Grade Control,QLD,kL,17.774392512454412,103206,Diesel oil,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Hauling,QLD,kL,1054.557360658325,103206,Diesel oil,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Light Vehicles,QLD,kL,11.887850158730162,103206,Diesel oil,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Loading,QLD,kL,307.2582299690254,103206,Diesel oil,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Management Services,QLD,kL,5.602610793650794,103206,Diesel oil,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Milling,QLD,kL,0.5454249398832017,103206,Diesel oil,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Mobile Equipment,QLD,kL,118.96639669082172,103206,Diesel oil,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Nolans South Crusher,QLD,kL,44.35588114050155,103206,Diesel oil,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Operations Administration,QLD,kL,0.33878603174603167,103206,Diesel oil,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Projects and Work Orders,QLD,kL,0.0,103206,Diesel oil,2032
01/03/2032,Budget,Diesel - Stationary,Mining,Rehandling,QLD,kL,199.46582451140634,103206,Diesel oil,2032
01/03/2032,Budget,Engine oil,Mining,Projects and Work Orders,QLD,kL,14.2809,124779,"Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2032
01/03/2032,Budget,Gear oil,Mining,Projects and Work Orders,QLD,kL,19.015860000000004,"100330, 100379, 101036, 101307, 101582, 101605, 101608, 103652, 103734, 122561, 127921, 128162","Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2032
01/03/2032,Budget,Hydraulic oil,Mining,Projects and Work Orders,QLD,kL,8.416500000000001,"101609, 103552, 122929, 124972, 125456, 126696","Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2032
01/03/2032,Budget,LPG - Cylinders,Mining,Projects and Work Orders,QLD,kL,0.15204000000000004,"103071, 121352",Liquefied petroleum gas (LPG),2032
01/03/2032,Budget,Petroleum grease,Mining,Projects and Work Orders,QLD,kL,2.4978,"100004, 101472, 101578, 101580, 101581, 102910, 103568, 104141, 104142, 122449, 122718, 123620, 133120",Petroleum based greases,2032
01/03/2032,Budget,Soda ash,Mining,Projects and Work Orders,QLD,kg,43.82,101492,,2032
01/03/2032,Budget,Transmission oil,Mining,Projects and Work Orders,QLD,kL,0.07602000000000002,"125457, 125465","Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2032
01/03/2032,Budget,Diesel - Stationary,Processing,,QLD,kL,38.553000000000004,103206,Diesel oil,2032
01/03/2032,Budget,Gold Recovered oz,Processing,,QLD,oz,12447.0,PhysicalsActual.xlsx,,2032
01/03/2032,Budget,Grid electricity,Processing,Milling,QLD,kWh,19918735.01,CS Energy Invoice,Grid electricity,2032
01/03/2032,Budget,LPG - Bulk liquid,Processing,Gold Room,QLD,kL,119.5686,103570,Liquefied petroleum gas (LPG),2032
01/03/2032,Budget,Milled Tonnes,Processing,,QLD,units,544278.0,PhysicalsActual.xlsx,,2032
01/03/2032,Budget,Gold Produced,Sales,,QLD,units,12578.0,PhysicalsActual.xlsx,,2032
01/03/2032,Budget,Gold Sold,Sales,,QLD,units,12578.0,PhysicalsActual.xlsx,,2032
01/04/2032,Budget,Grid electricity,Administration,Brisbane Office,QLD,kWh,1522.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/04/2032,Budget,Grid electricity,Administration,Crushing - Fixed,QLD,kWh,2156.31,CS Energy Invoice,Grid electricity,2032
01/04/2032,Budget,Grid electricity,Administration,Management Services,QLD,kWh,77914.7,CS Energy Invoice,Grid electricity,2032
01/04/2032,Budget,Grid electricity,Administration,Nolans South Crusher,QLD,kWh,340597.2,CS Energy Invoice,Grid electricity,2032
01/04/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,278.08,NPINGERS2024/Production Stats,Grid electricity,2032
01/04/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,5.21,NPINGERS2024/Production Stats,Grid electricity,2032
01/04/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,195.44,NPINGERS2024/Production Stats,Grid electricity,2032
01/04/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,909.66,NPINGERS2024/Production Stats,Grid electricity,2032
01/04/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,81440.6,NPINGERS2024/Production Stats,Grid electricity,2032
01/04/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,5920.82,NPINGERS2024/Production Stats,Grid electricity,2032
01/04/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,1016.98,NPINGERS2024/Production Stats,Grid electricity,2032
01/04/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,1034.43,NPINGERS2024/Production Stats,Grid electricity,2032
01/04/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,15501.12,NPINGERS2024/Production Stats,Grid electricity,2032
01/04/2032,Budget,Grid electricity,Administration,Suhrs Creek Rd,QLD,kWh,134725.1,NPINGERS2024/Production Stats,Grid electricity,2032
01/04/2032,Budget,Grid electricity,Administration,Tailings Disposal,QLD,kWh,170047.86,CS Energy Invoice,Grid electricity,2032
01/04/2032,Budget,Acetylene gas,Mining,Projects and Work Orders,QLD,m3,13.32522,100192,Gaseous fossil fuels other than those mentioned in the items above,2032
01/04/2032,Budget,BRW Non-Beneficiated Ore - HG,Mining,ROM,QLD,t,816666.67,LOM,,2032
01/04/2032,Budget,Diesel - Stationary,Mining,Blasting,QLD,kL,1.6915663711225224,103206,Diesel oil,2032
01/04/2032,Budget,Diesel - Stationary,Mining,Crushing - Fixed,QLD,kL,0.9844316546762589,103206,Diesel oil,2032
01/04/2032,Budget,Diesel - Stationary,Mining,Crushing - Supplemental,QLD,kL,0.01562589928057544,103206,Diesel oil,2032
01/04/2032,Budget,Diesel - Stationary,Mining,Drilling - Production,QLD,kL,47.617593347099,103206,Diesel oil,2032
01/04/2032,Budget,Diesel - Stationary,Mining,Environment,QLD,kL,0.09977865942785545,103206,Diesel oil,2032
01/04/2032,Budget,Diesel - Stationary,Mining,Exploration and Development,QLD,kL,6.400801002296931,103206,Diesel oil,2032
01/04/2032,Budget,Diesel - Stationary,Mining,Geotechnical,QLD,kL,1.458975995093175,103206,Diesel oil,2032
01/04/2032,Budget,Diesel - Stationary,Mining,Grade Control,QLD,kL,3.1928315254937614,103206,Diesel oil,2032
01/04/2032,Budget,Diesel - Stationary,Mining,Hauling,QLD,kL,1029.011540423289,103206,Diesel oil,2032
01/04/2032,Budget,Diesel - Stationary,Mining,Light Vehicles,QLD,kL,12.966236792649822,103206,Diesel oil,2032
01/04/2032,Budget,Diesel - Stationary,Mining,Loading,QLD,kL,298.63547053186187,103206,Diesel oil,2032
01/04/2032,Budget,Diesel - Stationary,Mining,Management Services,QLD,kL,4.1458032992273965,103206,Diesel oil,2032
01/04/2032,Budget,Diesel - Stationary,Mining,Mobile Equipment,QLD,kL,125.94768861989132,103206,Diesel oil,2032
01/04/2032,Budget,Diesel - Stationary,Mining,Nolans South Crusher,QLD,kL,45.697942446043164,103206,Diesel oil,2032
01/04/2032,Budget,Diesel - Stationary,Mining,Operations Administration,QLD,kL,0.27938024639799536,103206,Diesel oil,2032
01/04/2032,Budget,Diesel - Stationary,Mining,Projects and Work Orders,QLD,kL,0.0,103206,Diesel oil,2032
01/04/2032,Budget,Diesel - Stationary,Mining,Rehandling,QLD,kL,260.0360404008098,103206,Diesel oil,2032
01/04/2032,Budget,Engine oil,Mining,Projects and Work Orders,QLD,kL,13.32522,124779,"Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2032
01/04/2032,Budget,Gear oil,Mining,Projects and Work Orders,QLD,kL,16.22484,"100330, 100379, 101605, 101608, 103652, 120270, 124995, 127921, 128162, 131286, 136048","Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2032
01/04/2032,Budget,Hydraulic oil,Mining,Projects and Work Orders,QLD,kL,7.61286,"122926, 125456, 126696","Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2032
01/04/2032,Budget,LPG - Cylinders,Mining,Projects and Work Orders,QLD,kL,0.11946000000000001,"103071, 121352",Liquefied petroleum gas (LPG),2032
01/04/2032,Budget,Petroleum grease,Mining,Projects and Work Orders,QLD,kL,4.44174,"100004, 101472, 101578, 101580, 101581, 104142, 123620, 900351",Petroleum based greases,2032
01/04/2032,Budget,Soda ash,Mining,Projects and Work Orders,QLD,kg,65.73,101492,,2032
01/04/2032,Budget,Diesel - Stationary,Processing,,QLD,kL,52.584120000000006,103206,Diesel oil,2032
01/04/2032,Budget,Gold Recovered oz,Processing,,QLD,oz,14638.0,PhysicalsActual.xlsx,,2032
01/04/2032,Budget,Grid electricity,Processing,Milling,QLD,kWh,24305164.55,CS Energy Invoice,Grid electricity,2032
01/04/2032,Budget,LPG - Bulk liquid,Processing,Gold Room,QLD,kL,82.56858000000001,103570,Liquefied petroleum gas (LPG),2032
01/04/2032,Budget,Milled Tonnes,Processing,,QLD,units,671040.0,PhysicalsActual.xlsx,,2032
01/04/2032,Budget,Gold Produced,Sales,,QLD,units,15711.0,PhysicalsActual.xlsx,,2032
01/04/2032,Budget,Gold Sold,Sales,,QLD,units,15711.0,PhysicalsActual.xlsx,,2032
01/05/2032,Budget,Grid electricity,Administration,Brisbane Office,QLD,kWh,1601.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Crushing - Fixed,QLD,kWh,287991.26,CS Energy Invoice,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Management Services,QLD,kWh,123722.1,CS Energy Invoice,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Nolans South Crusher,QLD,kWh,338100.35,CS Energy Invoice,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,12217.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,4221.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,423.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,266.64,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,119.11,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,6614.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,3297.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,602.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,3332.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,3213.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,1997.85,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,717.39,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,102324.4,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,819.57,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,1990.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,778.06,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,14598.63,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,3456.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,5.38,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,1458.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,1382.0,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Residential,QLD,kWh,478.31,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Suhrs Creek Rd,QLD,kWh,79806.74,NPINGERS2024/Production Stats,Grid electricity,2032
01/05/2032,Budget,Grid electricity,Administration,Tailings Disposal,QLD,kWh,156849.88,CS Energy Invoice,Grid electricity,2032
01/05/2032,Budget,Acetylene gas,Mining,Projects and Work Orders,QLD,m3,53.30088,100192,Gaseous fossil fuels other than those mentioned in the items above,2032
01/05/2032,Budget,BRW Non-Beneficiated Ore - HG,Mining,ROM,QLD,t,816666.67,LOM,,2032
01/05/2032,Budget,Diesel - Stationary,Mining,Blasting,QLD,kL,4.466826274729453,103206,Diesel oil,2032
01/05/2032,Budget,Diesel - Stationary,Mining,Crushing - Fixed,QLD,kL,6.981742625795258,103206,Diesel oil,2032
01/05/2032,Budget,Diesel - Stationary,Mining,Crushing - Supplemental,QLD,kL,0.16205205320994795,103206,Diesel oil,2032
01/05/2032,Budget,Diesel - Stationary,Mining,Drilling - Production,QLD,kL,5.163385817570926,103206,Diesel oil,2032
01/05/2032,Budget,Diesel - Stationary,Mining,Exploration and Development,QLD,kL,5.6563525147258735,103206,Diesel oil,2032
01/05/2032,Budget,Diesel - Stationary,Mining,Geotechnical,QLD,kL,1.7579836081237201,103206,Diesel oil,2032
01/05/2032,Budget,Diesel - Stationary,Mining,Grade Control,QLD,kL,0.3427515210807252,103206,Diesel oil,2032
01/05/2032,Budget,Diesel - Stationary,Mining,Hauling,QLD,kL,1040.8147480146824,103206,Diesel oil,2032
01/05/2032,Budget,Diesel - Stationary,Mining,Light Vehicles,QLD,kL,14.17606434073403,103206,Diesel oil,2032
01/05/2032,Budget,Diesel - Stationary,Mining,Loading,QLD,kL,282.28351886167735,103206,Diesel oil,2032
01/05/2032,Budget,Diesel - Stationary,Mining,Management Services,QLD,kL,3.556194834617128,103206,Diesel oil,2032
01/05/2032,Budget,Diesel - Stationary,Mining,Mobile Equipment,QLD,kL,147.83647059259286,103206,Diesel oil,2032
01/05/2032,Budget,Diesel - Stationary,Mining,Nolans South Crusher,QLD,kL,39.5542053209948,103206,Diesel oil,2032
01/05/2032,Budget,Diesel - Stationary,Mining,Operations Administration,QLD,kL,0.5033883099229725,103206,Diesel oil,2032
01/05/2032,Budget,Diesel - Stationary,Mining,Projects and Work Orders,QLD,kL,0.0,103206,Diesel oil,2032
01/05/2032,Budget,Diesel - Stationary,Mining,Rehandling,QLD,kL,284.9260225242029,103206,Diesel oil,2032
01/05/2032,Budget,Engine oil,Mining,Projects and Work Orders,QLD,kL,10.469040000000001,124779,"Petroleum based oils (other than petroleum based oil used as fuel), e.g. lubricants",2032
